idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
50,OR5 entry-1.50% persist-5m slow-90m/-1.00%,1852790263.714022,330.88737488819413,0.8016212498283102,0.79531870578579,4.510246709062904,-520.3294700244595,0.3887227759480578,376,1055,67
51,OR5 entry-1.50% persist-5m slow-90m/-1.25%,3433031921.789961,364.10802037777216,0.7702803773000458,0.762982125656437,7.644333961889338,-487.1088245348815,0.4277500175823407,376,1073,55
52,OR5 entry-1.50% persist-5m slow-90m/-1.50%,88102302390.22496,586.0114414377173,0.7059100679441146,0.6755959522272876,14.081364897482462,-265.20540347493636,0.6884396672129415,376,1103,37
53,OR5 entry-1.50% persist-10m slow-90m/-0.75%,317330954.75529015,248.40348798842325,0.8008898585593246,0.7945640780276083,4.583385835961462,-602.8133569242304,0.2918216309663289,376,1027,84
54,OR5 entry-1.50% persist-10m slow-90m/-1.00%,1468623123.69389,318.99731940230964,0.8276687061309672,0.8221936964912044,1.9055010787972004,-532.219525510344,0.37475447215220825,376,1056,67
55,OR5 entry-1.50% persist-10m slow-90m/-1.25%,2904134162.9518895,354.8508898752101,0.7702803748661655,0.7629821231452316,7.64433420527737,-496.36595503744354,0.41687484451934526,376,1073,55
56,OR5 entry-1.50% persist-10m slow-90m/-1.50%,74888840046.60832,572.718139760268,0.7059100092073243,0.6755959340549407,14.081370771161495,-278.4987051523857,0.6728228455336038,376,1103,37
57,OR5 entry-1.50% persist-15m slow-90m/-0.75%,320482676.08336,248.8183803375477,0.8144917377586718,0.8085980924361991,3.223197916026743,-602.3984645751059,0.29230904184359724,376,1029,83
58,OR5 entry-1.50% persist-15m slow-90m/-1.00%,1525293569.6050498,320.91204875439547,0.8276687049201898,0.8221936952419605,1.9055011998749372,-530.3047961582581,0.37700387471458624,376,1056,67
59,OR5 entry-1.50% persist-15m slow-90m/-1.25%,3239325947.962347,360.8733956578387,0.7702803772824307,0.7629821256382623,7.644333963650851,-490.3434492548149,0.4239500167491037,376,1073,55
60,OR5 entry-1.50% persist-15m slow-90m/-1.50%,83317876057.20837,581.4142797865525,0.7059099916785664,0.675595939327394,14.081372524037283,-269.8025651261012,0.683038973278558,376,1103,37
61,OR5 entry-2.00% persist-1m slow-90m/-0.75%,466577261.15050036,264.9576976333033,0.8472803248368178,0.844762236653017,-0.05566079178785932,-586.2591472793504,0.31126933074320395,376,1069,58
62,OR5 entry-2.00% persist-1m slow-90m/-1.00%,1641415313.5863986,324.6475467406788,0.8694210880376743,0.8672680634525016,-2.2697371118735044,-526.5692981719749,0.38139229584206835,376,1082,52
63,OR5 entry-2.00% persist-1m slow-90m/-1.25%,13648099235.362366,448.02392544176746,0.8026198601255872,0.7481334688794143,4.410385679335205,-403.1929194708862,0.5263334814382589,376,1105,38
64,OR5 entry-2.00% persist-1m slow-90m/-1.50%,164280142507.08936,639.4645705733568,0.6941838910931153,0.675595946759828,15.253982582582392,-211.75227433929683,0.7512358036558529,376,1124,27
65,OR5 entry-2.00% persist-3m slow-90m/-0.75%,457729284.89717007,264.1172317564453,0.8471896788082842,0.844670096025355,-0.04659618893450013,-587.0996131562083,0.3102819608598644,376,1069,58
66,OR5 entry-2.00% persist-3m slow-90m/-1.00%,1633506009.4393985,324.4006146738218,0.8694210880376743,0.8672680634525016,-2.2697371118735044,-526.8162302388318,0.38110220282014,376,1082,52
67,OR5 entry-2.00% persist-3m slow-90m/-1.25%,13648099235.362366,448.02392544176746,0.8026198601255872,0.7481334688794143,4.410385679335205,-403.1929194708862,0.5263334814382589,376,1105,38
68,OR5 entry-2.00% persist-3m slow-90m/-1.50%,164280142507.08936,639.4645705733568,0.6941838910931153,0.675595946759828,15.253982582582392,-211.75227433929683,0.7512358036558529,376,1124,27
69,OR5 entry-2.00% persist-5m slow-90m/-0.75%,462794068.30790985,264.6000641413574,0.8492908819754537,0.8468059444657113,-0.2567165056514442,-586.6167807712962,0.3108491869289886,376,1069,58
70,OR5 entry-2.00% persist-5m slow-90m/-1.00%,1637922918.0937312,324.5386418912741,0.8694499870943702,0.8672974390055829,-2.272627017543094,-526.6782030213795,0.3812643556467402,376,1082,52
71,OR5 entry-2.00% persist-5m slow-90m/-1.25%,13317393993.461693,446.40752239122713,0.802640318967272,0.7481575546968271,4.408339795166727,-404.8093225214265,0.5244345492681534,376,1105,38
72,OR5 entry-2.00% persist-5m slow-90m/-1.50%,164703411145.50784,639.693743719506,0.6941852439186353,0.6755959454651284,15.253847300030387,-211.52310119314768,0.7515050336969626,376,1124,27
73,OR5 entry-2.00% persist-10m slow-90m/-0.75%,343652949.37975985,251.7628939768143,0.8481956157928023,0.8456926192030515,-0.147189887386312,-599.4539509358393,0.29576822343388726,376,1072,57
