idea_id,family,description,final_balance,deposited,cagr_percent,daily_drawdown,closed_drawdown,trades,days_in_position,dd_improvement_pp,cagr_change_pp,cagr_retention
62,profit_giveback,"{""activation"": 0.015, ""family"": ""profit_giveback"", ""giveback"": 0.0075}",30943575988.103764,10000.0,504.7967472071545,0.9132642608318827,0.8985720259898095,376,1075,-6.65405439129435,-346.42009770549913,0.5930295555405197
63,profit_giveback,"{""activation"": 0.015, ""family"": ""profit_giveback"", ""giveback"": 0.01}",47202580239.737656,10000.0,536.3474726575233,0.9182727305929329,0.9044292648934678,376,1106,-7.154901367399368,-314.8693722551303,0.630094993846791
64,profit_giveback,"{""activation"": 0.015, ""family"": ""profit_giveback"", ""giveback"": 0.015}",118894144989.24112,10000.0,611.2251683353331,0.8727857562668682,0.8512382904590922,376,1141,-2.6062039347928945,-239.9916765773205,0.7180604707112593
65,profit_giveback,"{""activation"": 0.015, ""family"": ""profit_giveback"", ""giveback"": 0.02}",289832886868.2866,10000.0,691.7881648259191,0.8460520985738578,0.8199761977870388,376,1160,0.06716183450814484,-159.42868008673452,0.8127049751898483
66,profit_giveback,"{""activation"": 0.02, ""family"": ""profit_giveback"", ""giveback"": 0.005}",188911609960.82047,10000.0,652.0103585625238,0.8755795829856725,0.8545041048174058,376,1116,-2.8855866066733293,-199.2064863501298,0.7659744546402026
67,profit_giveback,"{""activation"": 0.02, ""family"": ""profit_giveback"", ""giveback"": 0.0075}",202541240165.49512,10000.0,658.3456106556644,0.8703491101877132,0.8483891551546392,376,1132,-2.3625393268773998,-192.87123425698928,0.773417037726996
68,profit_giveback,"{""activation"": 0.02, ""family"": ""profit_giveback"", ""giveback"": 0.01}",375988716653.46277,10000.0,716.9961227896581,0.8551372914926132,0.8305995810599083,376,1147,-0.8413574573673976,-134.22072212299554,0.8423190014093667
69,profit_giveback,"{""activation"": 0.02, ""family"": ""profit_giveback"", ""giveback"": 0.015}",508509527765.0372,10000.0,747.2474757108879,0.8463471989322968,0.8203215169440576,376,1165,0.037651798664239955,-103.96936920176574,0.8778579514454575
70,profit_giveback,"{""activation"": 0.02, ""family"": ""profit_giveback"", ""giveback"": 0.02}",839406878829.107,10000.0,799.9596107786539,0.8465093535079197,0.8205107731032613,376,1173,0.021436341101954692,-51.25723413399976,0.9397835763702967
71,profit_giveback,"{""activation"": 0.03, ""family"": ""profit_giveback"", ""giveback"": 0.005}",321877123995.51013,10000.0,701.8503674363453,0.8662115462946998,0.8435501116789383,376,1153,-1.9487829375760546,-149.36647747630832,0.8245259379334353
72,profit_giveback,"{""activation"": 0.03, ""family"": ""profit_giveback"", ""giveback"": 0.0075}",394794828991.2949,10000.0,721.8121242503126,0.866522130188459,0.8439131220119368,376,1161,-1.979841326951981,-129.404720662341,0.8479767858968772
73,profit_giveback,"{""activation"": 0.03, ""family"": ""profit_giveback"", ""giveback"": 0.01}",514141536269.22,10000.0,748.3720172002314,0.8465577906279884,0.8205670450285507,376,1166,0.01659262909508019,-102.84482771242222,0.8791790501714337
74,profit_giveback,"{""activation"": 0.03, ""family"": ""profit_giveback"", ""giveback"": 0.015}",951627683295.0018,10000.0,813.661610859052,0.8464314600459089,0.8204192745123364,376,1175,0.029225687303036096,-37.55523405360168,0.9558805323484225
75,profit_giveback,"{""activation"": 0.03, ""family"": ""profit_giveback"", ""giveback"": 0.02}",949492913767.2189,10000.0,813.4145493516934,0.8467244672680655,0.8207615992360906,376,1176,-7.503491262772499e-05,-37.80229556096026,0.9555902872612451
76,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 1, ""window"": 5}",208963.12219,10000.0,44.20018814604998,0.5729520185476086,0.5729520185476086,376,443,27.377169837133064,-807.0166567666037,0.051925885172755856
77,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 3, ""window"": 5}",159437.1120199999,10000.0,39.57851942831452,0.5664050319694547,0.5664050319694547,376,445,28.031868494948455,-811.6383254843391,0.046496400611498484
78,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 5, ""window"": 5}",72188.59599999992,10000.0,26.875791682135297,0.6417155334971893,0.6417155334971893,376,450,20.500818342174988,-824.3410532305184,0.031573378561244425
79,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 10, ""window"": 5}",2165580.058530001,10000.0,91.09759831483242,0.7106673720417156,0.6959564519579772,376,560,13.605634487722362,-760.1192465978212,0.10702043651894633
80,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 15, ""window"": 5}",132195979.14694998,10000.0,213.535406826012,0.7496807730103999,0.7496807730103999,376,858,9.70429439085393,-637.6814380866416,0.25085900038541137
81,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 1, ""window"": 15}",114393.8170300001,10000.0,34.10818121556105,0.5641633041982783,0.5641633041982783,376,447,28.256041272066092,-817.1086636970925,0.04006990864831982
