configuration,idea_id,kind,description,final_balance,cagr_percent,closed_trade_drawdown,daily_equity_drawdown,closed_dd_improvement_pp,daily_dd_improvement_pp,cagr_change_pp,cagr_retention,trades,weeks,days_in_position
leverage_override,155,confirmation,3m <= -0.930% AND 15m <= -1.650%,2681176536.5470133,350.4965263629872,0.9694763662000249,0.9733583445934233,0.0,0.0,-29.87776339031899,0.9214516748498003,433,433,1351
leverage_override,156,confirmation,3m <= -0.975% AND 15m <= -1.725%,2681176536.5470133,350.4965263629872,0.9694763662000249,0.9733583445934233,0.0,0.0,-29.87776339031899,0.9214516748498003,433,433,1351
leverage_override,157,confirmation,3m <= -1.020% AND 15m <= -1.800%,2681176536.5470133,350.4965263629872,0.9694763662000249,0.9733583445934233,0.0,0.0,-29.87776339031899,0.9214516748498003,433,433,1351
leverage_override,158,confirmation,3m <= -1.065% AND 15m <= -1.875%,3340552868.66586,362.58433988017504,0.9694763662000249,0.9733583445934233,0.0,0.0,-17.78994987313115,0.9532304092249008,433,433,1352
leverage_override,159,confirmation,3m <= -1.110% AND 15m <= -1.950%,3340552868.66586,362.58433988017504,0.9694763662000249,0.9733583445934233,0.0,0.0,-17.78994987313115,0.9532304092249008,433,433,1352
leverage_override,160,confirmation,3m <= -1.155% AND 15m <= -2.025%,3340552868.66586,362.58433988017504,0.9694763662000249,0.9733583445934233,0.0,0.0,-17.78994987313115,0.9532304092249008,433,433,1352
leverage_override,161,confirmation,5m <= -0.400% AND 30m <= -0.800%,28238680.977880005,160.35062845383052,0.9105907013607704,0.9105907013607704,5.88856648392545,6.276764323265294,-220.02366129947566,0.42156011269275534,433,433,1121
leverage_override,162,confirmation,5m <= -0.455% AND 30m <= -0.895%,32784936.008249983,165.07306524878862,0.9644086713420241,0.9644086713420241,0.5067694858000737,0.8949673251399171,-215.30122450451756,0.43397534926939374,433,433,1214
leverage_override,163,confirmation,5m <= -0.510% AND 30m <= -0.990%,715340103.5960009,284.23027655519314,0.9665016688790562,0.9665016688790562,0.29746973209686667,0.68566757143671,-96.14401319811304,0.747238402310346,433,433,1255
leverage_override,164,confirmation,5m <= -0.565% AND 30m <= -1.085%,4201388449.3012743,375.5343740082632,0.9584380774598475,0.9584380774598475,1.1038288740177316,1.4920267133575749,-4.839915745042958,0.9872759125013894,433,433,1286
leverage_override,165,confirmation,5m <= -0.620% AND 30m <= -1.180%,36124438.02456998,168.18754303988598,0.9891544519071211,0.9891544519071211,-1.9678085707096282,-1.579610731369785,-212.1867467134202,0.44216327856692134,433,433,1312
leverage_override,166,confirmation,5m <= -0.675% AND 30m <= -1.275%,195207469.75759983,228.60295217644898,0.9882168538740457,0.9897879457057035,-1.8740487674020812,-1.64296011122802,-151.7713375768572,0.6009947526282879,433,433,1325
leverage_override,167,confirmation,5m <= -0.730% AND 30m <= -1.370%,277160007.4011702,242.7708216919443,0.988288241351751,0.9898440707384789,-1.881187515172611,-1.6485726145055613,-137.6034680613619,0.6382419323067146,433,433,1334
leverage_override,168,confirmation,5m <= -0.785% AND 30m <= -1.465%,293632286.2933396,245.16219581271866,0.988288241351751,0.9898440707384789,-1.881187515172611,-1.6485726145055613,-135.21209394058752,0.6445288296738456,433,433,1337
leverage_override,169,confirmation,5m <= -0.840% AND 30m <= -1.560%,1350185461.2306097,314.7761643462679,0.9694763662000249,0.9733583445934233,0.0,0.0,-65.59812540703831,0.8275432194705317,433,433,1341
leverage_override,170,confirmation,5m <= -0.895% AND 30m <= -1.655%,2690321022.215677,350.6812752062223,0.9694763662000249,0.9733583445934233,0.0,0.0,-29.693014547083862,0.9219373776120846,433,433,1347
leverage_override,171,confirmation,5m <= -0.950% AND 30m <= -1.750%,2700679260.653757,350.8898798693968,0.9694763662000249,0.9733583445934233,0.0,0.0,-29.484409883909393,0.9224857970736359,433,433,1347
leverage_override,172,confirmation,5m <= -1.005% AND 30m <= -1.845%,3870311366.2234993,370.85721524757605,0.9694763662000249,0.9733583445934233,0.0,0.0,-9.517074505730136,0.9749797113997833,433,433,1348
leverage_override,173,confirmation,5m <= -1.060% AND 30m <= -1.940%,4003865101.867847,372.7847673477603,0.9694763662000249,0.9733583445934233,0.0,0.0,-7.5895224055458925,0.9800472255617799,433,433,1349
leverage_override,174,confirmation,5m <= -1.115% AND 30m <= -2.035%,4042045289.281051,373.3254154984553,0.9694763662000249,0.9733583445934233,0.0,0.0,-7.048874254850887,0.9814685838534921,433,433,1349
leverage_override,175,confirmation,5m <= -1.170% AND 30m <= -2.130%,3931635326.240865,371.74943833402796,0.9694763662000249,0.9733583445934233,0.0,0.0,-8.62485141927823,0.9773253564932795,433,433,1349
leverage_override,176,confirmation,5m <= -1.225% AND 30m <= -2.225%,3097719384.7536583,358.3992850921697,0.9694763662000249,0.9733583445934233,0.0,0.0,-21.975004661136495,0.9422279442824895,433,433,1352
leverage_override,177,confirmation,5m <= -1.280% AND 30m <= -2.320%,2651518452.8226466,349.893497141352,0.9694763662000249,0.9733583445934233,0.0,0.0,-30.4807926119542,0.9198663173798558,433,433,1352
leverage_override,178,confirmation,5m <= -1.335% AND 30m <= -2.415%,3195242244.9129105,360.1135493472468,0.9694763662000249,0.9733583445934233,0.0,0.0,-20.26074040605937,0.9467347269469775,433,433,1352
leverage_override,179,confirmation,5m <= -1.390% AND 30m <= -2.510%,3198045666.8288813,360.1621440699772,0.9694763662000249,0.9733583445934233,0.0,0.0,-20.21214568332897,0.9468624819610241,433,433,1352
leverage_override,180,confirmation,5m <= -1.445% AND 30m <= -2.605%,3198045666.8288813,360.1621440699772,0.9694763662000249,0.9733583445934233,0.0,0.0,-20.21214568332897,0.9468624819610241,433,433,1352
leverage_override,181,confirmation,15m <= -0.600% AND 60m <= -1.000%,57027954.269540004,183.34577536781435,0.9324536145940637,0.9335492742536852,3.7022751605961135,3.980907033973813,-197.02851438549183,0.4820141116444128,433,433,1142
leverage_override,182,confirmation,15m <= -0.675% AND 60m <= -1.115%,96738218.52343002,201.96381233345937,0.9412817016469714,0.9428086038950656,2.8194664553053417,3.0549740698357697,-178.4104774198468,0.5309607346607051,433,433,1195
leverage_override,183,confirmation,15m <= -0.750% AND 60m <= -1.230%,308757113.7449898,247.2562050789735,0.9488199751752535,0.9492936771082313,2.065639102477135,2.406466748519198,-133.1180846743327,0.6500339579715886,433,433,1239
leverage_override,184,confirmation,15m <= -0.825% AND 60m <= -1.345%,306315094.33076996,246.92430710385528,0.9661346813102958,0.9661346813102958,0.33416848897290796,0.7223663283127513,-133.4499826494509,0.6491614016920002,433,433,1261
leverage_override,185,confirmation,15m <= -0.900% AND 60m <= -1.460%,62705948.995010026,186.60295494653906,0.9814465164795334,0.9814465164795334,-1.197015027950854,-0.8088171886110107,-193.77133480676713,0.49057720243805497,433,433,1304
leverage_override,186,confirmation,15m <= -0.975% AND 60m <= -1.575%,125131938.26658006,211.46877223850717,0.9888427690803544,0.9888427690803544,-1.9366402880329536,-1.5484424486931103,-168.90551751479902,0.5559491741033716,433,433,1322
leverage_override,187,confirmation,15m <= -1.050% AND 60m <= -1.690%,50516486.445210025,179.23891820003539,0.985207106822936,0.9869476181541753,-1.5730740622911132,-1.3589273560752013,-201.1353715532708,0.47121722742165817,433,433,1329
leverage_override,188,confirmation,15m <= -1.125% AND 60m <= -1.805%,136728727.68699002,214.81089798214293,0.9878490808862248,0.9894988015636372,-1.8372714686199942,-1.6140456970213934,-165.56339177116325,0.5647355874695414,433,433,1334
leverage_override,189,confirmation,15m <= -1.200% AND 60m <= -1.920%,327028149.32856995,249.66868369298004,0.9878490808862248,0.9894988015636372,-1.8372714686199942,-1.6140456970213934,-130.70560606032615,0.6563763388290623,433,433,1338
leverage_override,190,confirmation,15m <= -1.275% AND 60m <= -2.035%,298177076.7239602,245.8011980985157,0.9895145762366164,0.9908082186229427,-2.0038210036591564,-1.7449874029519363,-134.5730916547905,0.6462087599504461,433,433,1341
leverage_override,191,confirmation,15m <= -1.350% AND 60m <= -2.150%,939983943.3581606,297.0768932228481,0.9694763662000249,0.9733583445934233,0.0,0.0,-83.29739653045806,0.7810120221729996,433,433,1347
leverage_override,192,confirmation,15m <= -1.425% AND 60m <= -2.265%,3187320350.956681,359.9760276572887,0.9694763662000249,0.9733583445934233,0.0,0.0,-20.398262096017504,0.9463731838730559,433,433,1348
leverage_override,193,confirmation,15m <= -1.500% AND 60m <= -2.380%,3600647407.5303583,366.7799002983217,0.9694763662000249,0.9733583445934233,0.0,0.0,-13.59438945498448,0.9642604933582625,433,433,1349
leverage_override,194,confirmation,15m <= -1.575% AND 60m <= -2.495%,3600647407.5303583,366.7799002983217,0.9694763662000249,0.9733583445934233,0.0,0.0,-13.59438945498448,0.9642604933582625,433,433,1349
leverage_override,195,confirmation,15m <= -1.650% AND 60m <= -2.610%,2763248884.429448,352.13520862987195,0.9694763662000249,0.9733583445934233,0.0,0.0,-28.239081123434232,0.9257597532636898,433,433,1352
leverage_override,196,confirmation,15m <= -1.725% AND 60m <= -2.725%,2640740231.1337423,349.67287617611,0.9694763662000249,0.9733583445934233,0.0,0.0,-30.701413577196206,0.9192863071867771,433,433,1352
leverage_override,197,confirmation,15m <= -1.800% AND 60m <= -2.840%,3948649265.9200377,371.9948102746617,0.9694763662000249,0.9733583445934233,0.0,0.0,-8.379479478644498,0.9779704367398778,433,433,1353
leverage_override,198,confirmation,15m <= -1.875% AND 60m <= -2.955%,3948649265.9200377,371.9948102746617,0.9694763662000249,0.9733583445934233,0.0,0.0,-8.379479478644498,0.9779704367398778,433,433,1353
leverage_override,199,confirmation,15m <= -1.950% AND 60m <= -3.070%,3948649265.9200377,371.9948102746617,0.9694763662000249,0.9733583445934233,0.0,0.0,-8.379479478644498,0.9779704367398778,433,433,1353
leverage_override,200,confirmation,15m <= -2.025% AND 60m <= -3.185%,3948649265.9200377,371.9948102746617,0.9694763662000249,0.9733583445934233,0.0,0.0,-8.379479478644498,0.9779704367398778,433,433,1353
protected,1,single,1m <= -0.200%,144795.52131999994,37.968774173988876,0.7145488764972902,0.7145488764972902,10.621202811344721,13.217484042164907,-813.2480707386648,0.04460528994569531,376,433,704
protected,2,single,1m <= -0.240%,1714922.2532700002,85.80305914947543,0.7636126944613307,0.767488975757469,5.714821014940663,7.923474116147022,-765.4137857631782,0.10080047130444181,376,433,843
protected,3,single,1m <= -0.280%,9572375.69017,128.55001883271115,0.860696897981787,0.860696897981787,-3.9935993371049583,-1.3973181062847728,-722.6668260799424,0.15101911998217343,376,433,950
protected,4,single,1m <= -0.320%,39930654.072779976,171.4423539953352,0.9261186737273351,0.9389940451882428,-10.535776911659777,-9.227032826930358,-679.7744909173184,0.201408554142191,376,433,1021
protected,5,single,1m <= -0.360%,343645513.2136498,251.76197735520054,0.940815525507242,0.9511296621403685,-12.005462089650464,-10.440594522142932,-599.4548675574531,0.2957671465970986,376,433,1065
protected,6,single,1m <= -0.400%,3189535529.0538173,360.01451273376495,0.9385011069114694,0.9492185795516761,-11.774020230073202,-10.249486263273688,-491.2023321788887,0.4229410107253074,376,433,1093
protected,7,single,1m <= -0.440%,8385540491.001581,416.80326818875227,0.7645042107884801,0.8055442938046908,5.625669382225729,4.117942311424838,-434.4135767239014,0.48965580354735805,376,433,1112
protected,8,single,1m <= -0.480%,18407052629.749126,468.12490941582416,0.7645043288625338,0.8055443913018631,5.6256575748203534,4.117932561707615,-383.0919354968295,0.5499478919074494,376,433,1130
protected,9,single,1m <= -0.520%,58919316155.64169,553.566860572372,0.7645053929493437,0.805545269949217,5.625551166139364,4.117844696972217,-297.64998434028166,0.6503241375929014,376,433,1144
protected,10,single,1m <= -0.560%,50225614400.40292,541.1222525192952,0.795777152250797,0.8313672689721887,2.4983752359940326,1.5356447946750507,-310.0945923933584,0.63570435166238,376,433,1159
protected,11,single,1m <= -0.600%,116305083820.78336,609.3419858643957,0.7957784570730658,0.8313683464017962,2.4982447537671537,1.5355370517142974,-241.87485904825792,0.7158481290709449,376,433,1160
protected,12,single,1m <= -0.640%,216620037525.5553,664.5074498173402,0.7957787484463126,0.8313685869971404,2.4982156164424785,1.5355129921798771,-186.70939509531343,0.7806558972473432,376,433,1161
protected,13,single,1m <= -0.680%,92870353015.6372,590.3793712756382,0.8201121502398143,0.8461689707838035,0.06487543709230437,0.05547461351357308,-260.8374736370155,0.6935710621847704,376,433,1164
protected,14,single,1m <= -0.720%,309081155848.47156,697.9428405935212,0.8201121502398143,0.8461689707838035,0.06487543709230437,0.05547461351357308,-153.27400431913247,0.8199354192352003,376,433,1169
protected,15,single,1m <= -0.760%,252581385923.47006,678.7789717268096,0.8201121502398143,0.8461689707838035,0.06487543709230437,0.05547461351357308,-172.43787318584407,0.797421921081063,376,433,1169
protected,16,single,1m <= -0.800%,277445919480.9463,687.6344015771563,0.8201068037802978,0.8461649995875843,0.06541008304395968,0.055871733135492985,-163.58244333549737,0.8078251807243275,376,433,1170
protected,17,single,1m <= -0.840%,277445919480.9463,687.6344015771563,0.8201068037802978,0.8461649995875843,0.06541008304395968,0.055871733135492985,-163.58244333549737,0.8078251807243275,376,433,1170
protected,18,single,1m <= -0.880%,277445919480.9463,687.6344015771563,0.8201068037802978,0.8461649995875843,0.06541008304395968,0.055871733135492985,-163.58244333549737,0.8078251807243275,376,433,1170
protected,19,single,1m <= -0.920%,602843711612.8105,764.7890282464601,0.8201137161730565,0.8461699423998922,0.06471884376808568,0.055377451904703445,-86.42781666619351,0.89846557057378,376,433,1171
protected,20,single,1m <= -0.960%,602843711612.8105,764.7890282464601,0.8201137161730565,0.8461699423998922,0.06471884376808568,0.055377451904703445,-86.42781666619351,0.89846557057378,376,433,1171
protected,21,single,3m <= -0.300%,433126.4798099998,57.42906474205367,0.642381622588138,0.6502497276230128,17.837928202259935,19.64739892959264,-793.7877801706,0.067467020989166,376,433,653
protected,22,single,3m <= -0.350%,1216849.33805,78.28262449970234,0.6822577392744276,0.6822577392744276,13.85031653363098,16.446597764451166,-772.9342204129513,0.09196554904612489,376,433,785
protected,23,single,3m <= -0.400%,7852734.093089995,123.16448586178304,0.6984462155797776,0.7197684507171911,12.231468903095976,12.695526620174814,-728.0523590508706,0.14469225626570087,376,433,887
protected,24,single,3m <= -0.450%,13550549.53155,138.31833901469741,0.7625132788059488,0.7625132788059488,5.824762580478859,8.421043811299045,-712.8985058979563,0.16249483294575867,376,433,953
protected,25,single,3m <= -0.500%,110649509.57470995,206.8892746283095,0.7459096206834994,0.7459096206834994,7.485128392723794,10.08140962354398,-644.3275702843441,0.24305119883939694,376,433,1025
protected,26,single,3m <= -0.550%,1170239991.6410804,307.693079366568,0.7003596360441575,0.7003596360441575,12.040126856657984,14.63640808747817,-543.5237655460857,0.3614743777751972,376,433,1079
protected,27,single,3m <= -0.600%,369097637.4986998,254.8016809369376,0.8580199865606203,0.8836221321577278,-3.725908194988292,-3.689841523878856,-596.415163975716,0.29933815626391147,376,433,1096
protected,28,single,3m <= -0.650%,3356886595.4858093,362.8561294302655,0.8578126950061001,0.8834522198682979,-3.705179039536277,-3.67285029493587,-488.3607154823881,0.4262793101415885,376,433,1120
protected,29,single,3m <= -0.700%,89550682711.72517,587.3598281850427,0.7896861003449541,0.8263377106782224,3.107480426578324,2.0386006240716847,-263.8570167276109,0.6900237368367795,376,433,1139
protected,30,single,3m <= -0.750%,383001987976.93066,718.8163970214156,0.7150858273516664,0.746260514936991,10.567507725907099,10.046320198194824,-132.40044789123806,0.8444574391560307,376,433,1151
protected,31,single,3m <= -0.800%,317433206297.32,700.509060882053,0.8244947942211986,0.8550802592057539,-0.3733889610461283,-0.8356542286814705,-150.7077840306007,0.8229501860409432,376,433,1156
protected,32,single,3m <= -0.850%,187512472350.03073,651.3374572104776,0.8238129811225678,0.8545172663470223,-0.30520765118304816,-0.779354942808308,-199.87938770217602,0.7651839376807841,376,433,1160
protected,33,single,3m <= -0.900%,321447137428.88367,701.7212989182738,0.8238135811644142,0.8545177618189853,-0.3052676553676803,-0.7794044900046093,-149.49554599437988,0.8243743096863642,376,433,1160
protected,34,single,3m <= -0.950%,1011336685302.9426,820.3817144410219,0.7957786688367535,0.8313685212612176,2.498223577398384,1.5355195657721588,-30.835130471631714,0.963775234646824,376,433,1166
protected,35,single,3m <= -1.000%,1517201321076.346,866.4514978531878,0.7957786688367535,0.8313685212612176,2.498223577398384,1.5355195657721588,15.234652940534147,1.0178974993640986,376,433,1167
protected,36,single,3m <= -1.050%,466030461820.79254,738.3939003316026,0.8018979944441417,0.8313682873066354,1.8862910166595692,1.535542961230385,-112.82294458105105,0.8674568704139917,376,433,1168
protected,37,single,3m <= -1.100%,349703086124.1682,709.8967603041428,0.8202725922590562,0.8463092386355159,0.04883123516811194,0.041447828342333626,-141.3200846085108,0.8339787500058082,376,433,1171
protected,38,single,3m <= -1.150%,285998827612.4265,690.5194400858315,0.8202725922590562,0.8463092386355159,0.04883123516811194,0.041447828342333626,-160.6974048268221,0.8112144915984225,376,433,1171
protected,39,single,3m <= -1.200%,283896149702.6209,689.8172795380685,0.8202725922590562,0.8463092386355159,0.04883123516811194,0.041447828342333626,-161.3995653745851,0.8103896012641211,376,433,1171
protected,40,single,3m <= -1.250%,605742053418.0677,765.2886547623322,0.8202778339412052,0.8463103969513485,0.04830706695321263,0.041331996759075285,-85.92819015032148,0.8990525261995503,376,433,1171
protected,41,single,5m <= -0.400%,1743155.4200399986,86.16878137278574,0.5919105373966689,0.5919105373966689,22.88503672140685,25.481317952227034,-765.0480635398679,0.10123011766952031,376,433,746
protected,42,single,5m <= -0.460%,1344738.383720001,80.44110002212817,0.7825882295241554,0.7825882295241554,3.8172675086581953,6.413548739478381,-770.7757448905255,0.09450130187494411,376,433,837
protected,43,single,5m <= -0.520%,7964068.500520002,123.54314468043555,0.690206732660569,0.7248778208727948,13.055417195016839,12.184589604614438,-727.6737002322182,0.14513710039785777,376,433,919
protected,44,single,5m <= -0.580%,120972169.4790801,210.20328035221257,0.6781737974982791,0.6880834662009861,14.258710711245826,15.864025071795307,-641.0135645604411,0.24694445558555914,376,433,1023
protected,45,single,5m <= -0.640%,837791265.09811,291.61142517275306,0.7248297222994513,0.7549038252743453,9.593118231128607,9.181989164459392,-559.6054197399005,0.34258183084085503,376,433,1073
protected,46,single,5m <= -0.700%,1157701192.9206004,307.16454074771883,0.7398843857017996,0.7549035162965185,8.087651890893778,9.182020062242069,-544.0523041649349,0.36085345653520057,376,433,1096
protected,47,single,5m <= -0.760%,5983379820.826078,396.21879504083273,0.7324420471085928,0.7606830686854446,8.831885750214452,8.604064823349466,-454.9980498718209,0.4654733954207522,376,433,1120
protected,48,single,5m <= -0.820%,28890428949.038597,499.8171428071106,0.7150857616135562,0.7150857616135562,10.567514299718116,13.163795530538302,-351.39970210554304,0.5871795721551993,376,433,1129
protected,49,single,5m <= -0.880%,64168510143.300896,560.3183804099922,0.7861108123155812,0.8233854916133673,3.4650092295156143,2.3338225305571947,-290.89846450266145,0.6582557473559965,376,433,1152
protected,50,single,5m <= -0.940%,195597567528.37463,655.1666073104263,0.7150857948556939,0.7511653622701402,10.567510975504346,9.555835464879902,-196.0502376022273,0.7696823802607611,376,433,1155
protected,51,single,5m <= -1.000%,378846419295.71735,717.7414070251259,0.8219313412794991,0.8529635417317574,-0.11704366687617096,-0.6239824812818151,-133.47543788752773,0.8431945529681991,376,433,1163
protected,52,single,5m <= -1.060%,270748269961.41553,685.3200338885357,0.8018855776761086,0.8313677210450608,1.8875326934628789,1.535599587387837,-165.89681102411794,0.805106287527544,376,433,1166
protected,53,single,5m <= -1.120%,245241089548.1886,676.0180712656149,0.8018757378463615,0.8313673506723467,1.8885166764375905,1.5356366246592534,-175.1987736470387,0.7941784461925017,376,433,1166
protected,54,single,5m <= -1.180%,173090540415.65292,644.1312507367364,0.8180478113305482,0.8444055846566749,0.2713093280189205,0.23181322622642941,-207.0855941759172,0.7567181671584906,376,433,1169
protected,55,single,5m <= -1.240%,139370686177.78876,624.9658956942885,0.8171591432648607,0.8436422630302195,0.3601761345876642,0.30814538887197207,-226.25094921836512,0.734202923061771,376,433,1169
protected,56,single,5m <= -1.300%,202948473870.40344,658.5290618929901,0.8171591432648607,0.8436422630302195,0.3601761345876642,0.30814538887197207,-192.68778301966358,0.7736325541825527,376,433,1171
protected,57,single,5m <= -1.360%,202948473870.40344,658.5290618929901,0.8171591432648607,0.8436422630302195,0.3601761345876642,0.30814538887197207,-192.68778301966358,0.7736325541825527,376,433,1171
protected,58,single,5m <= -1.420%,336000106722.7762,706.0075771873601,0.8202638225777861,0.8462986309275549,0.04970820329512904,0.04250859913843552,-145.20926772529356,0.829409781311137,376,433,1173
protected,59,single,5m <= -1.480%,268222086461.04626,684.4340176333953,0.8193601677220901,0.8455256865796309,0.14007368886472804,0.11980303393083203,-166.7828272792583,0.8040654055708067,376,433,1173
protected,60,single,5m <= -1.540%,627547201973.5691,768.9815108748294,0.8193531589789449,0.8455197358450226,0.14077456317924675,0.12039810739166157,-82.23533403782426,0.9033908521320878,376,433,1173
protected,61,single,15m <= -0.600%,2205921.431549998,91.52281202180706,0.7073199018662474,0.7122267653881538,11.344100274448998,13.449695153078544,-759.6940328908465,0.10751997281162655,376,433,775
protected,62,single,15m <= -0.680%,21696043.87555,152.21715882218268,0.7989097470755101,0.7989097470755101,2.185115753522726,4.781396984342912,-698.999686090471,0.17882301053123803,376,433,863
protected,63,single,15m <= -0.760%,23081502.32938999,154.104294430058,0.7158920338119956,0.7246402830186711,10.486887079874174,12.20834339002681,-697.1125504825957,0.18103999627247883,376,433,945
protected,64,single,15m <= -0.840%,232415000.37119007,235.57962502419863,0.7218737061000733,0.7304377677228844,9.888719851066408,11.628594919605483,-615.637219888455,0.2767563006208745,376,433,1000
protected,65,single,15m <= -0.920%,896449922.3776903,294.8158598225171,0.6360860257876413,0.6360860257876413,18.46748788230961,21.063769113129794,-556.4009850901366,0.3463463647183453,376,433,1052
protected,66,single,15m <= -1.000%,2002317693.9915009,334.93345100629205,0.9024376080032781,0.9024376080032781,-8.167670339254073,-5.5713891084338885,-516.2833939063617,0.39347606078056496,376,433,1088
protected,67,single,15m <= -1.080%,18976396939.745613,470.2127952831219,0.7583047352306712,0.7583047352306712,6.245616938006615,8.8418981688268,-381.0040496295317,0.5524007168013365,376,433,1110
protected,68,single,15m <= -1.160%,108511898617.69145,603.442147142071,0.7313181100446746,0.7323406990929058,8.944279456606274,11.438301782603343,-247.77469777058263,0.7089170647274871,376,433,1130
protected,69,single,15m <= -1.240%,321640328028.39514,701.7793074689514,0.7321742297076119,0.7351487999873185,8.858667490312545,11.157491693162068,-149.43753744370224,0.8244424574809295,376,433,1143
protected,70,single,15m <= -1.320%,132412713496.38501,620.5086077749962,0.8599859751519654,0.8599859751519654,-3.9225070541228035,-1.326225823302618,-230.70823713765742,0.7289665512184135,376,433,1149
protected,71,single,15m <= -1.400%,24100409023.4513,486.8648208159156,0.8599755200958321,0.8599755200958321,-3.921461548509475,-1.3251803176892896,-364.35202409673803,0.5719633295859817,376,433,1161
protected,72,single,15m <= -1.480%,115038496839.2478,608.407251533883,0.8600009056606432,0.8600009056606432,-3.924000104990588,-1.3277188741704027,-242.80959337877061,0.7147500136658055,376,433,1164
protected,73,single,15m <= -1.560%,154630897123.18744,634.0938970067549,0.8018882610124686,0.8313668353667198,1.887264359826879,1.535688155221937,-217.12294790589874,0.744926396600882,376,433,1164
protected,74,single,15m <= -1.640%,150000272977.14462,631.4110717592694,0.8018724095533202,0.8313676841451041,1.8888495057417187,1.5356032773835127,-219.80577315338428,0.7417746435974968,376,433,1166
protected,75,single,15m <= -1.720%,164121678422.43164,639.378638679657,0.801888964714729,0.8313673568963899,1.8871939896008327,1.5356360022549365,-211.83820623299664,0.751134851831164,376,433,1166
protected,76,single,15m <= -1.800%,403762831314.5243,724.0380190942328,0.801899707225998,0.8313682677653206,1.8861197384739348,1.5355449153618639,-127.17882581842082,0.8505917421882422,376,433,1168
protected,77,single,15m <= -1.880%,331031131348.16565,704.5627523101432,0.8164115136165074,0.8430049983819324,0.4349390994229929,0.3718718537006782,-146.65409260251045,0.8277124172541966,376,433,1171
protected,78,single,15m <= -1.960%,375902274657.27075,716.9735013200974,0.8166268956225697,0.84318964411618,0.41340089881676256,0.35340728027591917,-134.24334359255624,0.8422924259607064,376,433,1172
protected,79,single,15m <= -2.040%,435534991549.6831,731.589022387816,0.8166268956225697,0.84318964411618,0.41340089881676256,0.35340728027591917,-119.6278225248376,0.8594625761463719,376,433,1173
protected,80,single,15m <= -2.120%,453260238370.3328,735.5934217530837,0.8168676543449545,0.843395054132018,0.38932502657829104,0.33286627869212326,-115.62342315956994,0.864166899597206,376,433,1173
protected,81,single,30m <= -0.800%,10392446.964339998,130.8235449769339,0.7464670736168872,0.751780261445527,7.429383099385012,9.49434554734122,-720.3932999357197,0.1536900329907806,376,433,848
protected,82,single,30m <= -0.900%,133206057.39781998,213.82293171085456,0.706149633802133,0.706149633802133,11.461127080860434,14.05740831168062,-637.393913201799,0.2511967813945173,376,433,921
protected,83,single,30m <= -1.000%,1269536945.5344698,311.71124158000606,0.6421052196310635,0.6634963787377296,17.865568497967388,18.322733818120962,-539.5056033326475,0.366194869665663,376,433,994
protected,84,single,30m <= -1.100%,794462165.3288801,289.1151152130001,0.7456744723853976,0.7456744723853976,7.508643222533973,10.104924453354158,-562.1017296996536,0.3396491939050703,376,433,1035
protected,85,single,30m <= -1.200%,23639308001.57178,485.5011809239007,0.7283547571047939,0.7283547571047939,9.240614750594345,11.83689598141453,-365.71566398875296,0.5703613407388803,376,433,1075
protected,86,single,30m <= -1.300%,37332773705.567055,518.6232574869738,0.6875861747955943,0.6875861747955943,13.31747298151431,15.913754212334496,-332.59358742567986,0.6092727847041038,376,433,1097
protected,87,single,30m <= -1.400%,49730188275.25313,540.3573730006192,0.8599252326079051,0.8599252326079051,-3.9164327997167736,-1.3201515688965881,-310.85947191203445,0.6348057797846648,376,433,1125
protected,88,single,30m <= -1.500%,397734710959.13605,722.5466717974073,0.8618191905859658,0.8618191905859658,-4.105828597522843,-1.509547366702657,-128.67017311524637,0.8488397241146589,376,433,1143
protected,89,single,30m <= -1.600%,38748922008.09172,521.4030720317937,0.8577913616680448,0.8577913616680448,-3.7030457057307453,-1.1067644749105598,-329.8137728808599,0.61253847964592,376,433,1149
protected,90,single,30m <= -1.700%,41455021658.11776,526.4751941496881,0.8580344284096748,0.8580344284096748,-3.7273523798937447,-1.1310711490735592,-324.7416507629655,0.6184971518082583,376,433,1150
protected,91,single,30m <= -1.800%,129763027924.96275,618.7568895385149,0.8018861300628063,0.836051532446416,1.8874774547931072,1.0672184472523272,-232.45995537413876,0.7269086522859022,376,433,1155
protected,92,single,30m <= -1.900%,182843698184.50397,649.0596388014899,0.8019005629087813,0.8360506420480847,1.8860341701956052,1.067307487085456,-202.15720611116376,0.7625079821676839,376,433,1159
protected,93,single,30m <= -2.000%,349523917888.64685,709.8467803309856,0.8018967522587557,0.8360514291330219,1.886415235198169,1.0672287785917334,-141.3700645816681,0.833920034094045,376,433,1168
protected,94,single,30m <= -2.100%,527486985527.7073,750.9940470091547,0.8018967522587557,0.830322813805681,1.886415235198169,1.6400903113258258,-100.22279790349899,0.8822593813756315,376,433,1170
protected,95,single,30m <= -2.200%,520875830010.6635,749.7025149222313,0.801892537947879,0.8303233575331672,1.8868366662858405,1.6400359385772,-101.51432999042231,0.880742103969008,376,433,1170
protected,96,single,30m <= -2.300%,488151599134.3494,743.0890809548991,0.801902184177283,0.8303224462140432,1.885872043345438,1.6401270704896054,-108.1277639577545,0.8729727159372065,376,433,1170
protected,97,single,30m <= -2.400%,341426146318.40015,707.563991620764,0.8253215064073107,0.8557628994453478,-0.45606017965733603,-0.9039182526408562,-143.65285329188964,0.8312382395268149,376,433,1174
