idea_id,family,description,final_balance,deposited,cagr_percent,daily_drawdown,closed_drawdown,trades,days_in_position,dd_improvement_pp,cagr_change_pp,cagr_retention
42,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.02, ""minimum_minutes"": 30, ""retracement"": 0.0075}",1648797757.2911484,10000.0,324.87708746292725,0.7230933145286493,0.7142959177341788,376,1048,12.363040239028988,-526.3397574497264,0.38166195770745587
43,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.02, ""minimum_minutes"": 30, ""retracement"": 0.01}",2625652817.339801,10000.0,349.36271565537805,0.7230933201916401,0.7175697509351457,376,1053,12.363039672729915,-501.8541292572756,0.41042739901514447
44,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.02, ""minimum_minutes"": 30, ""retracement"": 0.015}",2133816278.9080398,10000.0,338.2776871903139,0.7346522001596071,0.7142959239631189,376,1059,11.207151675933213,-512.9391577223398,0.3974048319321333
45,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.02, ""minimum_minutes"": 30, ""retracement"": 0.02}",4409122230.2718525,10000.0,378.30605938767485,0.7514519622010293,0.7142959225352961,376,1073,9.527175471790994,-472.9107855249788,0.44442971453001984
46,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.03, ""minimum_minutes"": 30, ""retracement"": 0.005}",222701336754.1896,10000.0,667.0606485405193,0.7706928457900168,0.757332946135661,376,1135,7.603087112892237,-184.15619637213433,0.7836553664641925
47,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.03, ""minimum_minutes"": 30, ""retracement"": 0.0075}",149268926118.54996,10000.0,630.9807107701519,0.7706934275955363,0.7571394622966436,376,1137,7.603028932340294,-220.23613414250178,0.7412690603355001
48,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.03, ""minimum_minutes"": 30, ""retracement"": 0.01}",278896772597.31775,10000.0,688.1292589422164,0.7706953868707025,0.7571494022484269,376,1138,7.6028330048236725,-163.0875859704372,0.808406533605227
49,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.03, ""minimum_minutes"": 30, ""retracement"": 0.015}",186313501461.70108,10000.0,650.7573010726561,0.7706900800400618,0.7570845502441447,376,1140,7.603363687887743,-200.45954383999754,0.7645023767585716
50,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.03, ""minimum_minutes"": 30, ""retracement"": 0.02}",162237412319.48444,10000.0,638.3512062976802,0.7706920620825074,0.7569088200616905,376,1140,7.603165483643181,-212.86563861497348,0.7499278357951006
51,lower_close_sequence,"{""count"": 2, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0025}",4045075.840690001,10000.0,106.03078291083898,0.6199246728236456,0.6199246728236456,376,748,22.67990440952936,-745.1860620018147,0.12456377425392606
52,lower_close_sequence,"{""count"": 2, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.005}",3389609673.78069,10000.0,363.39715265829915,0.8608822055686187,0.8302774686524217,376,1125,-1.4158488649679501,-487.8196922543545,0.426914898160396
53,lower_close_sequence,"{""count"": 2, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0075}",1983635636539.8298,10000.0,898.1584098423651,0.7907248173279027,0.7465570680849509,376,1175,5.599889959103654,46.94156492971149,1.0551464238639783
54,lower_close_sequence,"{""count"": 2, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.01}",1064638840093.7756,10000.0,826.0921166681712,0.8455197358450226,0.8193531589789449,376,1176,0.12039810739166157,-25.124728244482412,0.9704837511209491
55,lower_close_sequence,"{""count"": 2, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.015}",1597811108604.056,10000.0,872.4951065194315,0.8467237169189392,0.8207609046107374,376,1177,0.0,21.278261606777846,1.0249974630247847
56,lower_close_sequence,"{""count"": 3, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0025}",1001517.8702599996,10000.0,74.1501802336222,0.5956035495762987,0.5867224060483418,376,644,25.112016734264053,-777.0666646790314,0.08711079988229205
57,lower_close_sequence,"{""count"": 3, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.005}",17008180584.078028,10000.0,462.74308579186663,0.6135403649085538,0.6108167614915783,376,1102,23.318335201038543,-388.473759120787,0.5436253858901845
58,lower_close_sequence,"{""count"": 3, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0075}",309982080287.9968,10000.0,698.2225702295123,0.8018998587798933,0.8018998587798933,376,1162,4.482385813904588,-152.99427468314138,0.8202640424734068
59,lower_close_sequence,"{""count"": 3, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.01}",1424114408495.9324,10000.0,859.1105122362111,0.8018982047919113,0.8018982047919113,376,1173,4.48255121270279,7.893667323557452,1.0092733918163561
60,lower_close_sequence,"{""count"": 3, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.015}",1462245580708.4497,10000.0,862.1672039176979,0.8467237169189392,0.8207609046107374,376,1177,0.0,10.95035900504422,1.0128643589121733
61,lower_close_sequence,"{""count"": 4, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0025}",410272.69150000025,10000.0,56.40474281146464,0.5791816989172041,0.5619063110596506,376,618,26.754201800173515,-794.812102101189,0.06626365907649834
62,lower_close_sequence,"{""count"": 4, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.005}",5348338807.003298,10000.0,389.55930845012705,0.7905001548413237,0.7905001548413237,376,1079,5.622356207761547,-461.6575364625266,0.45764990528365435
63,lower_close_sequence,"{""count"": 4, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0075}",172116224411.14413,10000.0,643.6255884565453,0.8281557170465325,0.8281557170465325,376,1160,1.856799987240676,-207.59125645610834,0.7561241207845105
64,lower_close_sequence,"{""count"": 4, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.01}",551881320536.0717,10000.0,755.6396216995627,0.8018928513337884,0.8018928513337884,376,1171,4.483086558515081,-95.57722321309097,0.8877169504053947
65,lower_close_sequence,"{""count"": 4, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.015}",723099857322.7393,10000.0,783.9399350313757,0.8455197358450226,0.8193531589789449,376,1176,0.12039810739166157,-67.2769098812779,0.9209638410196389
66,lower_close_sequence,"{""count"": 5, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0025}",535737.6747100002,10000.0,61.511854606875296,0.5908321612161576,0.5908321612161576,376,593,25.589155570278166,-789.7049903057783,0.07226343671944985
67,lower_close_sequence,"{""count"": 5, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.005}",2043410478.4124298,10000.0,335.99875822338703,0.8368723954267844,0.8368723954267844,376,1054,0.9851321492154841,-515.2180866892666,0.3947275717480251
68,lower_close_sequence,"{""count"": 5, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0075}",172809106898.00125,10000.0,643.9854466449475,0.8433572898378391,0.816821863970035,376,1153,0.3366427081100132,-207.23139826770614,0.7565468781471648
69,lower_close_sequence,"{""count"": 5, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.01}",460758617012.5069,10000.0,737.2460798556176,0.8435970653130014,0.8171013579755978,376,1174,0.3126651605937836,-113.97076505703603,0.8661084237956652
70,lower_close_sequence,"{""count"": 5, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.015}",702025684006.2386,10000.0,780.7971435844318,0.8455197358450226,0.8193531589789449,376,1176,0.12039810739166157,-70.41970132822189,0.9172717248852754
71,lower_close_sequence,"{""count"": 7, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0025}",20241576.34982,10000.0,150.1183506656206,0.7951019603486136,0.7472739960823085,376,737,5.162175657032564,-701.098494247033,0.1763573542544553
72,lower_close_sequence,"{""count"": 7, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.005}",53463422745.68132,10000.0,545.9636632672809,0.68213540348108,0.6539617267797029,376,1064,16.458831343785917,-305.2531816453727,0.6413919866955925
73,lower_close_sequence,"{""count"": 7, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.0075}",325538423053.0805,10000.0,702.943273322687,0.8743724208380887,0.8291075507053797,376,1154,-2.764870391914953,-148.27357158996665,0.82580987150791
74,lower_close_sequence,"{""count"": 7, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.01}",539842367931.9639,10000.0,753.3700455020856,0.8436509358588444,0.8171638451695423,376,1164,0.3072781060094787,-97.846799410568,0.8850506777499118
75,lower_close_sequence,"{""count"": 7, ""family"": ""lower_close_sequence"", ""minimum_decline"": 0.015}",690691214835.2181,10000.0,779.0723577253636,0.8444796958466116,0.8181349585484856,376,1175,0.22440210723275733,-72.14448718729,0.9152454658076075
76,previous_low_break,"{""buffer"": 0.0, ""family"": ""previous_low_break"", ""persistence"": 1}",220186.27832000007,10000.0,45.11152101818225,0.7686372903982057,0.7686372903982057,376,673,7.80864265207335,-806.1053238944714,0.05299650880711989
77,previous_low_break,"{""buffer"": 0.0, ""family"": ""previous_low_break"", ""persistence"": 3}",1209264.7014199996,10000.0,78.14843842887296,0.6790193288109678,0.675604403262062,376,711,16.77043881079714,-773.0684064837807,0.09180790875548528
78,previous_low_break,"{""buffer"": 0.0, ""family"": ""previous_low_break"", ""persistence"": 5}",397123.2970999994,10000.0,55.79240248011536,0.7417154266664134,0.7417154266664134,376,719,10.500829025252578,-795.4244424325383,0.06554428852478879
79,previous_low_break,"{""buffer"": 0.0, ""family"": ""previous_low_break"", ""persistence"": 10}",210284.7856799999,10000.0,44.30971460812576,0.7738925231477086,0.7738925231477086,376,729,7.283119377123059,-806.9071303045279,0.05205455563167636
80,previous_low_break,"{""buffer"": 0.0, ""family"": ""previous_low_break"", ""persistence"": 15}",1150411.5180400007,10000.0,77.08129559415326,0.7582840063952418,0.7520873459381491,376,764,8.843971052369737,-774.1355493185004,0.09055424132503256
81,previous_low_break,"{""buffer"": 0.0025, ""family"": ""previous_low_break"", ""persistence"": 1}",923138.5410999994,10000.0,72.44950965470676,0.7472075051050449,0.7472075051050449,376,782,9.951621181389436,-778.7673352579469,0.08511287116520945
82,previous_low_break,"{""buffer"": 0.0025, ""family"": ""previous_low_break"", ""persistence"": 3}",750499.1201599989,10000.0,68.20309714682745,0.783022289322283,0.7668828723124502,376,808,6.370142759665621,-783.0137477658262,0.0801242333894673
83,previous_low_break,"{""buffer"": 0.0025, ""family"": ""previous_low_break"", ""persistence"": 5}",1797200.5399,10000.0,86.85456283811692,0.8443166975112385,0.7882224504040587,376,819,0.24070194077007168,-764.3622820745368,0.10203576604153008
84,previous_low_break,"{""buffer"": 0.0025, ""family"": ""previous_low_break"", ""persistence"": 10}",915716.3870500003,10000.0,72.2819487621359,0.8161474444104255,0.7856201437605485,376,839,3.057627250851369,-778.9348961505177,0.08491602250840442
85,previous_low_break,"{""buffer"": 0.0025, ""family"": ""previous_low_break"", ""persistence"": 15}",902546.4081100004,10000.0,71.98166353820355,0.8040499525661811,0.8040499525661811,376,854,4.267376435275816,-779.2351813744501,0.08456325079608809
86,previous_low_break,"{""buffer"": 0.005, ""family"": ""previous_low_break"", ""persistence"": 1}",3099086.16016,10000.0,99.52627431088223,0.8392059847768901,0.7826625117269328,376,873,0.7517732142049094,-751.6905706017715,0.11692235052173452
87,previous_low_break,"{""buffer"": 0.005, ""family"": ""previous_low_break"", ""persistence"": 3}",1093434.8154199996,10000.0,76.00140544032794,0.8483333273622095,0.7936863120634292,376,885,-0.16096104432702374,-775.2154394723257,0.0892855984871008
88,previous_low_break,"{""buffer"": 0.005, ""family"": ""previous_low_break"", ""persistence"": 5}",1046322.0652999987,10000.0,75.07041312140011,0.8537693998322924,0.8010810556790666,376,886,-0.7045682913353168,-776.1464317912536,0.08819187915519147
89,previous_low_break,"{""buffer"": 0.005, ""family"": ""previous_low_break"", ""persistence"": 10}",2734486.6531199994,10000.0,96.54146847894707,0.8189611939750139,0.8151398452404471,376,917,2.776252294392534,-754.6753764337066,0.11341583411551674
90,previous_low_break,"{""buffer"": 0.005, ""family"": ""previous_low_break"", ""persistence"": 15}",11201336.329890007,10000.0,132.9164144559928,0.8332523272856425,0.8291842725106602,376,936,1.3471389633296749,-718.3004304566608,0.15614871257585583
91,previous_low_break,"{""buffer"": 0.0075, ""family"": ""previous_low_break"", ""persistence"": 1}",19139476.66525,10000.0,148.43774322319868,0.819505214669054,0.819505214669054,376,959,2.72185022498852,-702.7791016894549,0.17438299548504635
92,previous_low_break,"{""buffer"": 0.0075, ""family"": ""previous_low_break"", ""persistence"": 3}",10260609.396200001,10000.0,130.468940695427,0.8427768202606923,0.8406202098408672,376,969,0.3946896658246879,-720.7479042172266,0.15327344785900573
93,previous_low_break,"{""buffer"": 0.0075, ""family"": ""previous_low_break"", ""persistence"": 5}",41501827.517479986,10000.0,172.70681218772302,0.8532677231467541,0.8458598916097817,376,982,-0.6544006227814925,-678.5100327249306,0.20289402544124355
94,previous_low_break,"{""buffer"": 0.0075, ""family"": ""previous_low_break"", ""persistence"": 10}",60889872.37140995,10000.0,185.59041786583515,0.8089563011438767,0.8089563011438767,376,1000,3.7767415775062485,-665.6264270468184,0.21802954085674753
95,previous_low_break,"{""buffer"": 0.0075, ""family"": ""previous_low_break"", ""persistence"": 15}",95560407.12881993,10000.0,201.51869292009823,0.8053800034603136,0.8053800034603136,376,1006,4.134371345862564,-649.6981519925554,0.23674189969863293
96,previous_low_break,"{""buffer"": 0.01, ""family"": ""previous_low_break"", ""persistence"": 1}",47208402.13909001,10000.0,176.97072321791342,0.7928435505152754,0.7928435505152754,376,1014,5.388016640366377,-674.2461216947402,0.20790322028468905
97,previous_low_break,"{""buffer"": 0.01, ""family"": ""previous_low_break"", ""persistence"": 3}",106770526.89930016,10000.0,205.57329195763128,0.8160023245467984,0.8160023245467984,376,1023,3.0721392372140777,-645.6435529550224,0.24150519716127786
98,previous_low_break,"{""buffer"": 0.01, ""family"": ""previous_low_break"", ""persistence"": 5}",359031290.28088,10000.0,253.62219976802143,0.7987876730509701,0.7987876730509701,376,1032,4.793604386796913,-597.5946451446322,0.29795251501871595
99,previous_low_break,"{""buffer"": 0.01, ""family"": ""previous_low_break"", ""persistence"": 10}",671255424.4426601,10000.0,281.2983672280313,0.8173245382048339,0.8173245382048339,376,1048,2.9399178714105356,-569.9184776846223,0.33046616606476614
100,previous_low_break,"{""buffer"": 0.01, ""family"": ""previous_low_break"", ""persistence"": 15}",415741872.70957977,10000.0,259.9228297968463,0.8177284304264115,0.8177284304264115,376,1053,2.8995286492527694,-591.2940151158073,0.30535442449276
