idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
99,OR5 entry-1.50% persist-5m slow-15m/-1.25%,1488538871803.2854,864.2343565288828,0.7907245055418435,0.7465566904961131,5.599921137709574,13.017511616229172,1.015292826609376,376,1163,8
100,OR5 entry-1.50% persist-5m slow-15m/-1.50%,997806858262.1423,818.8901548632581,0.8018983982537884,0.8018983982537884,4.482531866515083,-32.32669004939555,0.9620229671879759,376,1172,2
101,OR5 entry-1.50% persist-5m slow-75m/-0.75%,288591325.0617596,244.44317443706507,0.8037633911315791,0.797528903470589,4.296032578736009,-606.7736704755886,0.2871690990350975,376,1029,81
102,OR5 entry-1.50% persist-5m slow-75m/-1.00%,1423190481.6248815,317.4147595702599,0.8315749243952635,0.8262240163169287,1.5148792523675736,-533.8020853423938,0.3728952986155143,376,1055,65
103,OR5 entry-1.50% persist-5m slow-75m/-1.25%,13788293964.768095,448.69878306425824,0.7807517008411137,0.7737861258463089,6.597201607782555,-402.5180618483954,0.5271262966022492,376,1084,48
104,OR5 entry-1.50% persist-5m slow-75m/-1.50%,100586822862.20097,597.0470990265834,0.6567369462527981,0.6567369462527981,18.99867706661411,-254.16974588607025,0.7014042339444639,376,1114,33
105,OR5 entry-1.50% persist-10m slow-15m/-0.75%,21714974480.582066,479.54498281800994,0.6658694914889569,0.6603602466295109,18.08542254299823,-371.6718620946437,0.5633640660238787,376,1105,38
106,OR5 entry-1.50% persist-10m slow-15m/-1.00%,140254955057.922,625.5182639263506,0.8695451304394262,0.8439890704147348,-2.2821413520486944,-225.698580986303,0.734851839064037,376,1148,17
107,OR5 entry-1.50% persist-10m slow-15m/-1.25%,1377669434670.7424,855.2885823767715,0.7907237494258995,0.7465557748010972,5.599996749303971,4.071737464117859,1.0047834314939288,376,1163,8
108,OR5 entry-1.50% persist-10m slow-15m/-1.50%,1128919054141.5867,832.6532307932645,0.8018924764805317,0.8018924764805317,4.483124043840747,-18.56361411938917,0.97819167438904,376,1172,2
109,OR5 entry-1.50% persist-10m slow-75m/-0.75%,218803551.0302099,233.14963465369644,0.8115183373208812,0.8055302262998444,3.520537959805803,-618.0672102589572,0.2739015751945331,376,1030,81
110,OR5 entry-1.50% persist-10m slow-75m/-1.00%,1464374993.773191,318.851182892401,0.8315749224944641,0.8262240143557404,1.5148794424475143,-532.3656620202526,0.37458279261980476,376,1056,64
111,OR5 entry-1.50% persist-10m slow-75m/-1.25%,12845436189.310102,444.038462896292,0.78075170072622,0.7737861257277651,6.597201619271919,-407.17838201636164,0.5216514047508732,376,1085,47
112,OR5 entry-1.50% persist-10m slow-75m/-1.50%,189692776433.1484,652.3841481749429,0.6567369346894175,0.6567369346894175,18.99867822295217,-198.83269673771076,0.7664135784835018,376,1117,31
113,OR5 entry-1.50% persist-15m slow-15m/-0.75%,54185643920.49078,547.0082930505215,0.6785895396428872,0.6107555211230817,16.813417727605206,-304.20855186213214,0.6426192060457309,376,1110,35
114,OR5 entry-1.50% persist-15m slow-15m/-1.00%,481667746708.36597,741.7326130281813,0.7657014008838456,0.716252433062603,8.102231603509358,-109.48423188447236,0.8713791526344772,376,1152,14
115,OR5 entry-1.50% persist-15m slow-15m/-1.25%,1005484385236.2749,819.7387105646525,0.7907238520773837,0.746555899117286,5.599986484155551,-31.478134348001163,0.9630198409064247,376,1165,7
116,OR5 entry-1.50% persist-15m slow-15m/-1.50%,1771962973320.3826,884.6863172279243,0.8019007229640804,0.8019007229640804,4.482299395485878,33.46947231527065,1.0393195605976349,376,1174,1
117,OR5 entry-1.50% persist-15m slow-75m/-0.75%,221834569.71160015,233.7020293047628,0.8370060839653505,0.8318277252269163,0.971763295358874,-617.5148156078908,0.2745505222335488,376,1032,80
118,OR5 entry-1.50% persist-15m slow-75m/-1.00%,1479562866.7992296,319.37194416927906,0.8315749232030945,0.8262240150868843,1.5148793715844766,-531.8449007433746,0.37519457712570403,376,1056,64
119,OR5 entry-1.50% persist-15m slow-75m/-1.25%,41879315720.45298,527.2438887500986,0.7807517014827571,0.7737861265083374,6.597201543618214,-323.9729561625551,0.6194002056011955,376,1088,45
120,OR5 entry-1.50% persist-15m slow-75m/-1.50%,207815245272.19873,660.6967568077533,0.6567369420078879,0.6567369420078879,18.99867749110513,-190.5200881049003,0.7761791378500619,376,1117,31
121,OR5 entry-2.00% persist-1m slow-15m/-0.75%,20446073359.956543,475.35802964156835,0.752399315978074,0.7445329784058503,9.432440094086525,-375.8588152710853,0.5584452804036631,376,1113,34
122,OR5 entry-2.00% persist-1m slow-15m/-1.00%,73426710583.34131,571.1227463860106,0.8742818828684664,0.8477489409215856,-2.7558165949527202,-280.09409852664305,0.6709485952954979,376,1148,18
123,OR5 entry-2.00% persist-1m slow-15m/-1.25%,552879727098.1991,755.8258794131499,0.8444787857110574,0.8154802853658205,0.22449312078818284,-95.39096549950375,0.8879357638777788,376,1162,9
124,OR5 entry-2.00% persist-1m slow-15m/-1.50%,897015731222.6527,807.182152315718,0.8018924581137956,0.8018924581137956,4.48312588051436,-44.034692596935656,0.9482685371417265,376,1172,2
125,OR5 entry-2.00% persist-1m slow-75m/-0.75%,382647176.43465984,256.34539473936997,0.8582299872265271,0.8558924403871907,-1.1506270307587885,-594.8714501732836,0.3011516939208064,376,1069,58
126,OR5 entry-2.00% persist-1m slow-75m/-1.00%,2222760834.8046403,340.4383596045462,0.8207567261241586,0.8112185397788328,2.59669907947806,-510.77848530810746,0.3999431656448008,376,1086,49
127,OR5 entry-2.00% persist-1m slow-75m/-1.25%,18399684657.33962,468.0975194833664,0.7951900942343422,0.7886832307204057,5.153362268459705,-383.11932542928724,0.5499157145220729,376,1107,38
